precinct_key,district_num,area_weight,block_weight,precinct_block_weight,is_kansas_city,election_county,election_county_aliases
BOONE - 000019,47,1.0000000000,39.0000000000,39.0000000000,0,BOONE,BOONE
BOONE - 00001A,45,0.8571428571,72.0000000000,84.0000000000,0,BOONE,BOONE
BOONE - 00001A,46,0.1428571429,12.0000000000,84.0000000000,0,BOONE,BOONE
BOONE - 00001B,45,1.0000000000,9.0000000000,9.0000000000,0,BOONE,BOONE
BOONE - 00001C,45,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00001D,45,0.8484848485,56.0000000000,66.0000000000,0,BOONE,BOONE
BOONE - 00001D,46,0.1515151515,10.0000000000,66.0000000000,0,BOONE,BOONE
BOONE - 00001E,45,1.0000000000,18.0000000000,18.0000000000,0,BOONE,BOONE
BOONE - 00001F,45,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00001G,45,0.9705882353,33.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 00001G,46,0.0294117647,1.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 00001I,45,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 000020,47,1.0000000000,48.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 000021,47,1.0000000000,38.0000000000,38.0000000000,0,BOONE,BOONE
BOONE - 000022,44,0.3636363636,16.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 000022,46,0.1136363636,5.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 000022,47,0.5227272727,23.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 000023,44,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 000024,44,1.0000000000,52.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 000025,44,1.0000000000,27.0000000000,27.0000000000,0,BOONE,BOONE
BOONE - 000026,44,0.7263157895,69.0000000000,95.0000000000,0,BOONE,BOONE
BOONE - 000026,50,0.2736842105,26.0000000000,95.0000000000,0,BOONE,BOONE
BOONE - 000027,44,0.8666666667,65.0000000000,75.0000000000,0,BOONE,BOONE
BOONE - 000027,47,0.0533333333,4.0000000000,75.0000000000,0,BOONE,BOONE
BOONE - 000027,50,0.0800000000,6.0000000000,75.0000000000,0,BOONE,BOONE
BOONE - 000028,44,0.0606060606,2.0000000000,33.0000000000,0,BOONE,BOONE
BOONE - 000028,50,0.9393939394,31.0000000000,33.0000000000,0,BOONE,BOONE
BOONE - 000029,44,1.0000000000,57.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 00002A,46,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 00002B,46,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 00002C,46,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 00002D,46,1.0000000000,35.0000000000,35.0000000000,0,BOONE,BOONE
BOONE - 00002F,46,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00002G,46,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00002H,46,1.0000000000,47.0000000000,47.0000000000,0,BOONE,BOONE
BOONE - 00002I,46,1.0000000000,52.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 00002J,46,1.0000000000,40.0000000000,40.0000000000,0,BOONE,BOONE
BOONE - 00002K,47,1.0000000000,17.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 000030,44,1.0000000000,96.0000000000,96.0000000000,0,BOONE,BOONE
BOONE - 000031,44,1.0000000000,68.0000000000,68.0000000000,0,BOONE,BOONE
BOONE - 000032,44,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 000033,44,0.9545454545,21.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 000033,46,0.0454545455,1.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 000034,44,0.1666666667,4.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 000034,50,0.8333333333,20.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 000035,44,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 000036,47,0.6500000000,13.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 000036,50,0.3500000000,7.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 000037,47,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 000038,47,1.0000000000,46.0000000000,46.0000000000,0,BOONE,BOONE
BOONE - 000039,44,0.6101694915,36.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 000039,47,0.3898305085,23.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 00003A,46,1.0000000000,48.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 00003B,46,1.0000000000,61.0000000000,61.0000000000,0,BOONE,BOONE
BOONE - 00003C,46,1.0000000000,44.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 00003D,45,0.9152542373,54.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 00003D,46,0.0847457627,5.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 00003E,46,0.7560975610,31.0000000000,41.0000000000,0,BOONE,BOONE
BOONE - 00003E,50,0.2439024390,10.0000000000,41.0000000000,0,BOONE,BOONE
BOONE - 00003F,46,1.0000000000,41.0000000000,41.0000000000,0,BOONE,BOONE
BOONE - 000040,44,0.8918918919,33.0000000000,37.0000000000,0,BOONE,BOONE
BOONE - 000040,46,0.1081081081,4.0000000000,37.0000000000,0,BOONE,BOONE
BOONE - 000041,44,0.4888888889,22.0000000000,45.0000000000,0,BOONE,BOONE
BOONE - 000041,46,0.5111111111,23.0000000000,45.0000000000,0,BOONE,BOONE
BOONE - 000042,44,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 00004A,47,1.0000000000,18.0000000000,18.0000000000,0,BOONE,BOONE
BOONE - 00004B,47,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00004C,47,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00004D,47,1.0000000000,13.0000000000,13.0000000000,0,BOONE,BOONE
BOONE - 00004E,47,1.0000000000,36.0000000000,36.0000000000,0,BOONE,BOONE
BOONE - 00004F,45,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 00004G,47,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00004H,47,1.0000000000,13.0000000000,13.0000000000,0,BOONE,BOONE
BOONE - 00004I,45,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 00004J,47,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00004K,47,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 00004L,47,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 00005A,45,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00005B,50,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 00005C,50,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00005D,50,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00005E,50,1.0000000000,32.0000000000,32.0000000000,0,BOONE,BOONE
BOONE - 00005F,50,1.0000000000,42.0000000000,42.0000000000,0,BOONE,BOONE
BOONE - 00005G,50,1.0000000000,4.0000000000,4.0000000000,0,BOONE,BOONE
BOONE - 00005H,50,1.0000000000,27.0000000000,27.0000000000,0,BOONE,BOONE
BOONE - 00005I,50,1.0000000000,19.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 00005J,50,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00005K,50,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 00005L,47,1.0000000000,7.0000000000,7.0000000000,0,BOONE,BOONE
BOONE - 00005M,50,1.0000000000,7.0000000000,7.0000000000,0,BOONE,BOONE
BOONE - 00006A,45,1.0000000000,30.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 00006B,45,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00006C,45,0.9333333333,28.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 00006C,50,0.0666666667,2.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 00006D,45,0.0175438596,1.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 00006D,50,0.9824561404,56.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 00006E,45,0.0588235294,1.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 00006E,50,0.9411764706,16.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 00006F,45,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00006G,45,0.0285714286,1.0000000000,35.0000000000,0,BOONE,BOONE
BOONE - 00006G,50,0.9714285714,34.0000000000,35.0000000000,0,BOONE,BOONE
BOONE - 00006H,45,1.0000000000,11.0000000000,11.0000000000,0,BOONE,BOONE
BOONE - 00006I,45,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 16-01J,45,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-01K,45,0.5263157895,10.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-01K,47,0.4736842105,9.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-01L,45,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-01M,45,1.0000000000,44.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 16-02L,46,1.0000000000,9.0000000000,9.0000000000,0,BOONE,BOONE
BOONE - 16-03G,46,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 16-03H,45,0.5384615385,21.0000000000,39.0000000000,0,BOONE,BOONE
BOONE - 16-03H,46,0.4615384615,18.0000000000,39.0000000000,0,BOONE,BOONE
BOONE - 16-03I,46,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-03J,46,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 16-03L,46,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 16-03M,45,0.0434782609,1.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 16-03M,46,0.8695652174,20.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 16-03M,50,0.0869565217,2.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 16-03N,46,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-043,44,1.0000000000,34.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 16-044,47,0.5000000000,7.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 16-044,50,0.5000000000,7.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 16-045,44,0.8333333333,20.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-045,46,0.1666666667,4.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-04M,47,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 16-05N,50,1.0000000000,22.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 16-05P,47,0.3333333333,1.0000000000,3.0000000000,0,BOONE,BOONE
BOONE - 16-05P,50,0.6666666667,2.0000000000,3.0000000000,0,BOONE,BOONE
BOONE - 16-06J,50,1.0000000000,40.0000000000,40.0000000000,0,BOONE,BOONE
BOONE - 16-06K,45,0.3684210526,7.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-06K,50,0.6315789474,12.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-06L,45,1.0000000000,4.0000000000,4.0000000000,0,BOONE,BOONE
BOONE - 16-06M,50,1.0000000000,12.0000000000,12.0000000000,0,BOONE,BOONE
BUCHANAN - 000001,10,1.0000000000,99.0000000000,99.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000002,10,1.0000000000,277.0000000000,277.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000004,10,1.0000000000,121.0000000000,121.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000006,10,1.0000000000,358.0000000000,358.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000008,10,0.7394366197,105.0000000000,142.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000008,11,0.2605633803,37.0000000000,142.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000010,10,1.0000000000,194.0000000000,194.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000011,10,1.0000000000,276.0000000000,276.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000012,10,0.2383419689,46.0000000000,193.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000012,11,0.7616580311,147.0000000000,193.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000014,11,1.0000000000,118.0000000000,118.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000016,10,0.0168067227,8.0000000000,476.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000016,11,0.9831932773,468.0000000000,476.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000018,11,1.0000000000,118.0000000000,118.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000020,10,0.9622641509,51.0000000000,53.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000020,11,0.0377358491,2.0000000000,53.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000021,10,0.9819819820,109.0000000000,111.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000021,11,0.0180180180,2.0000000000,111.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000022,10,0.2019230769,21.0000000000,104.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000022,11,0.7980769231,83.0000000000,104.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000023,11,1.0000000000,80.0000000000,80.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000024,11,1.0000000000,101.0000000000,101.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000027,13,1.0000000000,93.0000000000,93.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000028,13,1.0000000000,85.0000000000,85.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000029,11,1.0000000000,66.0000000000,66.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000030,13,1.0000000000,181.0000000000,181.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000031,13,1.0000000000,111.0000000000,111.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000032,13,1.0000000000,181.0000000000,181.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000033,13,1.0000000000,144.0000000000,144.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000034,11,0.2114695341,59.0000000000,279.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000034,13,0.7885304659,220.0000000000,279.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000035,13,1.0000000000,71.0000000000,71.0000000000,0,BUCHANAN,BUCHANAN
BUTLER - 000002,152,1.0000000000,161.0000000000,161.0000000000,0,BUTLER,BUTLER
BUTLER - 000003,150,0.0493827160,4.0000000000,81.0000000000,0,BUTLER,BUTLER
BUTLER - 000003,152,0.9506172840,77.0000000000,81.0000000000,0,BUTLER,BUTLER
BUTLER - 000004,150,1.0000000000,51.0000000000,51.0000000000,0,BUTLER,BUTLER
BUTLER - 000005,150,1.0000000000,77.0000000000,77.0000000000,0,BUTLER,BUTLER
