precinct_key,district_num,area_weight,block_weight,precinct_block_weight,is_kansas_city,election_county,election_county_aliases
ANDREW - 000011,13,0.0458828502,2.5694396102,56.0000000001,0,ANDREW,ANDREW
ANDREW - 000012,9,1.0000000000,39.9999999999,39.9999999999,0,ANDREW,ANDREW
ANDREW - 000013,9,1.0000000000,31.0000000000,31.0000000000,0,ANDREW,ANDREW
ANDREW - 000014,9,1.0000000000,68.0000000001,68.0000000001,0,ANDREW,ANDREW
ANDREW - 000015,9,1.0000000000,49.0000000000,49.0000000000,0,ANDREW,ANDREW
ANDREW - 000016,9,1.0000000000,70.9999999998,70.9999999998,0,ANDREW,ANDREW
ANDREW - 000017,9,1.0000000000,92.0000000000,92.0000000000,0,ANDREW,ANDREW
ANDREW - 000018,9,1.0000000000,66.0000000000,66.0000000000,0,ANDREW,ANDREW
ANDREW - 000019,9,1.0000000000,49.9999999997,49.9999999997,0,ANDREW,ANDREW
ANDREW - 000020,9,1.0000000000,41.9999999999,41.9999999999,0,ANDREW,ANDREW
ATCHISON - 000002,1,1.0000000000,211.0000000000,211.0000000000,0,ATCHISON,ATCHISON
ATCHISON - 000003,1,1.0000000000,87.0000000002,87.0000000002,0,ATCHISON,ATCHISON
ATCHISON - 000004,1,1.0000000000,329.9999999998,329.9999999998,0,ATCHISON,ATCHISON
ATCHISON - 000005,1,1.0000000000,239.0000000000,239.0000000000,0,ATCHISON,ATCHISON
ATCHISON - 000006,1,1.0000000000,132.0000000000,132.0000000000,0,ATCHISON,ATCHISON
ATCHISON - 000007,1,1.0000000000,121.9999999999,121.9999999999,0,ATCHISON,ATCHISON
AUDRAIN - 000002,43,1.0000000000,127.9999999999,127.9999999999,0,AUDRAIN,AUDRAIN
AUDRAIN - 000003,43,1.0000000000,44.0000000000,44.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000004,43,1.0000000000,50.9999999999,50.9999999999,0,AUDRAIN,AUDRAIN
AUDRAIN - 000005,43,1.0000000000,164.9999999997,164.9999999997,0,AUDRAIN,AUDRAIN
AUDRAIN - 000006,43,1.0000000000,106.0000000002,106.0000000002,0,AUDRAIN,AUDRAIN
AUDRAIN - 000007,43,1.0000000000,135.0000000001,135.0000000001,0,AUDRAIN,AUDRAIN
AUDRAIN - 000008,43,1.0000000000,123.9999999997,123.9999999997,0,AUDRAIN,AUDRAIN
AUDRAIN - 000009,43,1.0000000000,115.0000000001,115.0000000001,0,AUDRAIN,AUDRAIN
AUDRAIN - 000010,43,1.0000000000,75.0000000003,75.0000000003,0,AUDRAIN,AUDRAIN
AUDRAIN - 000011,43,1.0000000000,47.9999999999,47.9999999999,0,AUDRAIN,AUDRAIN
AUDRAIN - 000012,43,1.0000000000,58.0000000000,58.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000013,43,1.0000000000,15.0000000000,15.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000014,43,1.0000000000,39.9999999998,39.9999999998,0,AUDRAIN,AUDRAIN
AUDRAIN - 000015,43,1.0000000000,193.0000000000,193.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000017,43,1.0000000000,34.9999999999,34.9999999999,0,AUDRAIN,AUDRAIN
AUDRAIN - 000018,43,1.0000000000,25.0000000000,25.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000019,43,1.0000000000,41.0000000000,41.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000020,43,1.0000000000,62.0000000002,62.0000000002,0,AUDRAIN,AUDRAIN
AUDRAIN - 000021,43,1.0000000000,88.9999999999,88.9999999999,0,AUDRAIN,AUDRAIN
AUDRAIN - 000022,43,1.0000000000,96.9999999998,96.9999999998,0,AUDRAIN,AUDRAIN
AUDRAIN - 000023,43,1.0000000000,179.9999999998,179.9999999998,0,AUDRAIN,AUDRAIN
AUDRAIN - 000024,43,1.0000000000,65.0000000000,65.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000025,43,1.0000000000,105.0000000000,105.0000000000,0,AUDRAIN,AUDRAIN
AUDRAIN - 000026,43,1.0000000000,59.0000000000,59.0000000000,0,AUDRAIN,AUDRAIN
BARRY - 000002,158,1.0000000000,51.9999999999,51.9999999999,0,BARRY,BARRY
BARRY - 000003,158,1.0000000000,125.0000000000,125.0000000000,0,BARRY,BARRY
BARRY - 000004,158,1.0000000000,53.0000000002,53.0000000002,0,BARRY,BARRY
BARRY - 000005,158,1.0000000000,57.0000000001,57.0000000001,0,BARRY,BARRY
BARRY - 000006,158,1.0000000000,156.0000000000,156.0000000000,0,BARRY,BARRY
BARRY - 000007,158,1.0000000000,178.0000000003,178.0000000003,0,BARRY,BARRY
BARRY - 000008,158,1.0000000000,281.9999999996,281.9999999996,0,BARRY,BARRY
BARRY - 000009,158,1.0000000000,142.9999999999,142.9999999999,0,BARRY,BARRY
BARRY - 000010,158,1.0000000000,75.0000000003,75.0000000003,0,BARRY,BARRY
BARRY - 000011,158,1.0000000000,191.0000000000,191.0000000000,0,BARRY,BARRY
BARRY - 000012,158,1.0000000000,104.0000000000,104.0000000000,0,BARRY,BARRY
BARRY - 000013,158,1.0000000000,56.0000000000,56.0000000000,0,BARRY,BARRY
BARRY - 000014,158,1.0000000000,48.9999999999,48.9999999999,0,BARRY,BARRY
BARRY - 000015,158,1.0000000000,229.0000000003,229.0000000003,0,BARRY,BARRY
BARRY - 000016,158,1.0000000000,171.8990692520,171.8990692520,0,BARRY,BARRY
BARRY - 000017,158,1.0000000000,177.0000000003,177.0000000003,0,BARRY,BARRY
BARRY - 000018,158,1.0000000000,115.5129321108,115.5129321108,0,BARRY,BARRY
BARRY - 000019,158,1.0000000000,122.0000000001,122.0000000001,0,BARRY,BARRY
BARRY - 000020,158,1.0000000000,146.9999999999,146.9999999999,0,BARRY,BARRY
BARRY - 000021,155,0.0000014423,0.0002552811,177.0000000003,0,BARRY,BARRY
BARRY - 000021,158,0.9999985577,176.9997447192,177.0000000003,0,BARRY,BARRY
BARRY - 000022,158,1.0000000000,138.0000000003,138.0000000003,0,BARRY,BARRY
BARTON - 000002,127,1.0000000000,28.9999999999,28.9999999999,0,BARTON,BARTON
BARTON - 000003,127,1.0000000000,93.9999999999,93.9999999999,0,BARTON,BARTON
BARTON - 000004,127,1.0000000000,130.0000000000,130.0000000000,0,BARTON,BARTON
BARTON - 000005,127,1.0000000000,97.9999999999,97.9999999999,0,BARTON,BARTON
BARTON - 000006,127,1.0000000000,34.0000000000,34.0000000000,0,BARTON,BARTON
BARTON - 000007,127,1.0000000000,135.0000000000,135.0000000000,0,BARTON,BARTON
BARTON - 000008,127,1.0000000000,133.9999999999,133.9999999999,0,BARTON,BARTON
BARTON - 000009,127,1.0000000000,73.0000000003,73.0000000003,0,BARTON,BARTON
BARTON - 000010,127,1.0000000000,53.0000000002,53.0000000002,0,BARTON,BARTON
BARTON - 000011,127,1.0000000000,70.0000000001,70.0000000001,0,BARTON,BARTON
BARTON - 000012,127,1.0000000000,32.0000000003,32.0000000003,0,BARTON,BARTON
BARTON - 000013,127,1.0000000000,54.9999999997,54.9999999997,0,BARTON,BARTON
BARTON - 000014,127,1.0000000000,98.0000000002,98.0000000002,0,BARTON,BARTON
BARTON - 000015,127,1.0000000000,115.0000000002,115.0000000002,0,BARTON,BARTON
BARTON - 000016,127,1.0000000000,84.0000000001,84.0000000001,0,BARTON,BARTON
BARTON - 000017,127,1.0000000000,63.0000000000,63.0000000000,0,BARTON,BARTON
BATES - 000002,62,1.0000000000,148.9999999999,148.9999999999,0,BATES,BATES
BATES - 000003,62,0.9364864865,138.5999999994,147.9999999994,0,BATES,BATES
BATES - 000003,125,0.0635135135,9.4000000000,147.9999999994,0,BATES,BATES
BATES - 000004,125,1.0000000000,100.0000000000,100.0000000000,0,BATES,BATES
BATES - 000005,62,0.9622641509,102.0000000000,106.0000000000,0,BATES,BATES
BATES - 000005,125,0.0377358491,4.0000000000,106.0000000000,0,BATES,BATES
BATES - 000006,62,0.9458832405,104.9930396909,110.9999999999,0,BATES,BATES
BATES - 000006,125,0.0541167595,6.0069603090,110.9999999999,0,BATES,BATES
BATES - 000007,62,0.0534351145,7.0000000000,131.0000000000,0,BATES,BATES
BATES - 000007,125,0.9465648855,124.0000000000,131.0000000000,0,BATES,BATES
BATES - 000008,62,0.0152284264,3.0000000000,197.0000000000,0,BATES,BATES
BATES - 000008,125,0.9847715736,194.0000000000,197.0000000000,0,BATES,BATES
BATES - 000009,125,1.0000000000,153.0000000000,153.0000000000,0,BATES,BATES
BATES - 000010,125,1.0000000000,54.0000000000,54.0000000000,0,BATES,BATES
BATES - 000011,62,1.0000000000,87.0000000001,87.0000000001,0,BATES,BATES
BATES - 000012,62,0.0726249832,6.3909985199,88.0000000000,0,BATES,BATES
BATES - 000012,125,0.9273750168,81.6090014801,88.0000000000,0,BATES,BATES
BATES - 000013,125,1.0000000000,125.0000000001,125.0000000001,0,BATES,BATES
BATES - 000014,125,1.0000000000,170.9999999999,170.9999999999,0,BATES,BATES
BATES - 000015,125,1.0000000000,259.0000000000,259.0000000000,0,BATES,BATES
BATES - 000016,125,1.0000000000,77.0000000000,77.0000000000,0,BATES,BATES
BENTON - 000002,126,1.0000000000,98.0000000012,98.0000000012,0,BENTON,BENTON
BENTON - 000003,57,1.0000000000,179.9999999996,179.9999999996,0,BENTON,BENTON
BENTON - 000004,57,1.0000000000,122.9999999999,122.9999999999,0,BENTON,BENTON
BENTON - 000005,57,1.0000000000,68.0000000000,68.0000000000,0,BENTON,BENTON
BENTON - 000006,57,1.0000000000,164.0000000002,164.0000000002,0,BENTON,BENTON
BENTON - 000007,57,1.0000000000,60.9999999999,60.9999999999,0,BENTON,BENTON
BENTON - 000008,57,1.0000000000,267.0000000001,267.0000000001,0,BENTON,BENTON
BENTON - 000009,126,1.0000000000,221.9999999998,221.9999999998,0,BENTON,BENTON
BENTON - 000010,57,1.0000000000,233.9999999998,233.9999999998,0,BENTON,BENTON
BENTON - 000011,57,1.0000000000,73.0000000001,73.0000000001,0,BENTON,BENTON
BENTON - 000012,57,1.0000000000,91.0000000000,91.0000000000,0,BENTON,BENTON
BENTON - 000013,57,1.0000000000,142.0000000001,142.0000000001,0,BENTON,BENTON
BENTON - 000014,57,1.0000000000,130.9999999999,130.9999999999,0,BENTON,BENTON
BENTON - 000015,57,1.0000000000,138.9999999997,138.9999999997,0,BENTON,BENTON
BOLLINGER - 000002,144,1.0000000000,70.9999999999,70.9999999999,0,BOLLINGER,BOLLINGER
BOLLINGER - 000003,151,1.0000000000,117.0000000001,117.0000000001,0,BOLLINGER,BOLLINGER
BOLLINGER - 000004,144,0.0072173277,0.2742584518,38.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000004,151,0.9927826723,37.7257415482,38.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000005,144,0.9986720870,62.9163414788,63.0000000002,0,BOLLINGER,BOLLINGER
BOLLINGER - 000005,151,0.0013279130,0.0836585214,63.0000000002,0,BOLLINGER,BOLLINGER
BOLLINGER - 000006,151,1.0000000000,119.9999999999,119.9999999999,0,BOLLINGER,BOLLINGER
BOLLINGER - 000007,151,1.0000000000,83.9999999999,83.9999999999,0,BOLLINGER,BOLLINGER
BOLLINGER - 000008,151,1.0000000000,75.0000000000,75.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000009,144,1.0000000000,105.0000000000,105.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000010,144,1.0000000000,88.0000000000,88.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000011,144,1.0000000000,95.0000000000,95.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000012,144,0.1773299703,9.9304783357,56.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000012,151,0.8226700297,46.0695216643,56.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000014,144,1.0000000000,66.0000000000,66.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000015,151,1.0000000000,149.9999999997,149.9999999997,0,BOLLINGER,BOLLINGER
BOONE - 000002,44,1.0000000000,57.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 000003,44,1.0000000000,28.0000000001,28.0000000001,0,BOONE,BOONE
BOONE - 000004,44,1.0000000000,115.0000000001,115.0000000001,0,BOONE,BOONE
BOONE - 000005,47,1.0000000000,59.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 000006,47,1.0000000000,45.9999999999,45.9999999999,0,BOONE,BOONE
BOONE - 000007,44,0.3933765103,22.0290845779,55.9999999998,0,BOONE,BOONE
BOONE - 000007,47,0.6066234897,33.9709154219,55.9999999998,0,BOONE,BOONE
BOONE - 000008,44,0.7625000000,121.9999999998,159.9999999998,0,BOONE,BOONE
BOONE - 000008,47,0.2375000000,38.0000000000,159.9999999998,0,BOONE,BOONE
BOONE - 000009,44,0.9563530271,43.0358862184,45.0000000000,0,BOONE,BOONE
BOONE - 000009,46,0.0436469729,1.9641137816,45.0000000000,0,BOONE,BOONE
BOONE - 000010,47,1.0000000000,88.0000000001,88.0000000001,0,BOONE,BOONE
BOONE - 000011,47,1.0000000000,28.9999999999,28.9999999999,0,BOONE,BOONE
BOONE - 000012,45,1.0000000000,49.0000000000,49.0000000000,0,BOONE,BOONE
BOONE - 000013,45,1.0000000000,34.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 000014,45,1.0000000000,27.0000000000,27.0000000000,0,BOONE,BOONE
BOONE - 000015,45,1.0000000000,51.0000000000,51.0000000000,0,BOONE,BOONE
BOONE - 000016,45,1.0000000000,22.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 000017,45,1.0000000000,8.0000000000,8.0000000000,0,BOONE,BOONE
BOONE - 000018,45,1.0000000000,29.0000000000,29.0000000000,0,BOONE,BOONE
BOONE - 000019,46,0.0508235918,1.0164718370,20.0000000002,0,BOONE,BOONE
BOONE - 000019,47,0.9491764082,18.9835281632,20.0000000002,0,BOONE,BOONE
BOONE - 000020,47,1.0000000000,17.9999999998,17.9999999998,0,BOONE,BOONE
BOONE - 000021,44,0.6007920775,46.8617820475,77.9999999993,0,BOONE,BOONE
BOONE - 000021,46,0.2170161423,16.9272590957,77.9999999993,0,BOONE,BOONE
BOONE - 000021,47,0.1821917802,14.2109588561,77.9999999993,0,BOONE,BOONE
BOONE - 000022,44,0.6790330052,37.3468152849,54.9999999999,0,BOONE,BOONE
BOONE - 000022,46,0.3209669948,17.6531847150,54.9999999999,0,BOONE,BOONE
BOONE - 000023,44,0.9874123092,53.3202646984,53.9999999999,0,BOONE,BOONE
BOONE - 000023,46,0.0125876908,0.6797353015,53.9999999999,0,BOONE,BOONE
BOONE - 000024,44,0.8958337354,27.7708457980,31.0000000000,0,BOONE,BOONE
BOONE - 000024,46,0.0072165551,0.2237132069,31.0000000000,0,BOONE,BOONE
BOONE - 000024,50,0.0969497095,3.0054409950,31.0000000000,0,BOONE,BOONE
BOONE - 000025,44,0.7498951198,59.2417144660,78.9999999997,0,BOONE,BOONE
BOONE - 000025,50,0.2501048802,19.7582855338,78.9999999997,0,BOONE,BOONE
BOONE - 000026,44,0.8300191705,65.5715144732,79.0000000002,0,BOONE,BOONE
BOONE - 000026,47,0.0139960916,1.1056912382,79.0000000002,0,BOONE,BOONE
BOONE - 000026,50,0.1559847378,12.3227942888,79.0000000002,0,BOONE,BOONE
BOONE - 000027,44,0.5595072430,27.4158549063,49.0000000002,0,BOONE,BOONE
BOONE - 000027,50,0.4404927570,21.5841450939,49.0000000002,0,BOONE,BOONE
BOONE - 000028,44,1.0000000000,69.0000000001,69.0000000001,0,BOONE,BOONE
BOONE - 000029,45,0.0047229383,0.2408698532,51.0000000000,0,BOONE,BOONE
BOONE - 000029,46,0.9952770555,50.7591298281,51.0000000000,0,BOONE,BOONE
BOONE - 000029,47,0.0000000063,0.0000003188,51.0000000000,0,BOONE,BOONE
BOONE - 000030,46,1.0000000000,51.0000000000,51.0000000000,0,BOONE,BOONE
BOONE - 000031,45,0.7278840169,32.0268967427,44.0000000000,0,BOONE,BOONE
BOONE - 000031,46,0.2721159831,11.9731032573,44.0000000000,0,BOONE,BOONE
BOONE - 000032,46,0.9701760193,32.9859846569,34.0000000004,0,BOONE,BOONE
BOONE - 000032,47,0.0298239807,1.0140153435,34.0000000004,0,BOONE,BOONE
BOONE - 000033,45,0.6923076923,26.9999999999,38.9999999998,0,BOONE,BOONE
BOONE - 000033,47,0.3076923077,11.9999999999,38.9999999998,0,BOONE,BOONE
BOONE - 000034,44,0.0344827586,1.0000000000,29.0000000003,0,BOONE,BOONE
BOONE - 000034,46,0.9655172414,28.0000000003,29.0000000003,0,BOONE,BOONE
BOONE - 000035,44,1.0000000000,103.0000000002,103.0000000002,0,BOONE,BOONE
BOONE - 000036,44,1.0000000000,87.9999999996,87.9999999996,0,BOONE,BOONE
BOONE - 000037,44,1.0000000000,35.0000000001,35.0000000001,0,BOONE,BOONE
BOONE - 000038,44,0.9783832820,13.6973659484,14.0000000000,0,BOONE,BOONE
BOONE - 000038,46,0.0216167180,0.3026340516,14.0000000000,0,BOONE,BOONE
BOONE - 000039,44,0.0589598029,0.8843970439,14.9999999998,0,BOONE,BOONE
BOONE - 000039,50,0.9410401971,14.1156029559,14.9999999998,0,BOONE,BOONE
BOONE - 000040,44,1.0000000000,9.9999999999,9.9999999999,0,BOONE,BOONE
BOONE - 000041,47,0.2233677811,9.6048145869,43.0000000001,0,BOONE,BOONE
BOONE - 000041,50,0.7766322189,33.3951854133,43.0000000001,0,BOONE,BOONE
BOONE - 000042,47,1.0000000000,12.0000000001,12.0000000001,0,BOONE,BOONE
BOONE - 000043,47,1.0000000000,35.0000000001,35.0000000001,0,BOONE,BOONE
BOONE - 000044,44,0.0118620620,0.5693789753,47.9999999999,0,BOONE,BOONE
BOONE - 000044,46,0.9881379380,47.4306210246,47.9999999999,0,BOONE,BOONE
BOONE - 000045,44,0.0140875752,0.5635030077,39.9999999999,0,BOONE,BOONE
BOONE - 000045,46,0.9859124248,39.4364969922,39.9999999999,0,BOONE,BOONE
BOONE - 000046,44,0.0174170653,1.0972751115,63.0000000000,0,BOONE,BOONE
BOONE - 000046,45,0.0009870876,0.0621865179,63.0000000000,0,BOONE,BOONE
BOONE - 000046,46,0.9815958472,61.8405383706,63.0000000000,0,BOONE,BOONE
BOONE - 000047,45,0.9464509055,51.1083488957,53.9999999999,0,BOONE,BOONE
BOONE - 000047,46,0.0535490945,2.8916511042,53.9999999999,0,BOONE,BOONE
BOONE - 000048,45,0.2432432432,9.0000000000,36.9999999998,0,BOONE,BOONE
BOONE - 000048,46,0.6216212799,22.9999873543,36.9999999998,0,BOONE,BOONE
BOONE - 000048,50,0.1351354769,5.0000126455,36.9999999998,0,BOONE,BOONE
BOONE - 000049,47,1.0000000000,31.9999999999,31.9999999999,0,BOONE,BOONE
BOONE - 000050,47,1.0000000000,30.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 000051,47,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 000052,47,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 000053,45,0.0277777778,1.0000000000,36.0000000001,0,BOONE,BOONE
BOONE - 000053,47,0.9722222222,35.0000000001,36.0000000001,0,BOONE,BOONE
BOONE - 000054,45,0.9888004414,17.7984079456,18.0000000000,0,BOONE,BOONE
BOONE - 000054,47,0.0111995586,0.2015920544,18.0000000000,0,BOONE,BOONE
BOONE - 000055,47,1.0000000000,77.9999999996,77.9999999996,0,BOONE,BOONE
BOONE - 000056,47,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 000057,45,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 000058,47,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 000059,45,0.9792767337,15.6684277393,16.0000000000,0,BOONE,BOONE
BOONE - 000059,50,0.0207232663,0.3315722607,16.0000000000,0,BOONE,BOONE
BOONE - 000060,45,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 000061,50,1.0000000000,11.0000000001,11.0000000001,0,BOONE,BOONE
BOONE - 000062,50,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 000063,50,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 000064,50,1.0000000000,46.0000000000,46.0000000000,0,BOONE,BOONE
BOONE - 000065,50,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 000066,50,1.0000000000,17.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 000067,44,0.0012148449,0.0680313144,55.9999999999,0,BOONE,BOONE
BOONE - 000067,50,0.9987851551,55.9319686855,55.9999999999,0,BOONE,BOONE
BOONE - 000068,45,1.0000000000,18.0000000001,18.0000000001,0,BOONE,BOONE
BOONE - 000069,45,1.0000000000,34.0000000001,34.0000000001,0,BOONE,BOONE
BOONE - 000070,45,0.8435948708,26.9950358666,31.9999999998,0,BOONE,BOONE
BOONE - 000070,50,0.1564051292,5.0049641332,31.9999999998,0,BOONE,BOONE
BOONE - 000071,44,0.0291826460,1.9844199248,68.0000000001,0,BOONE,BOONE
BOONE - 000071,45,0.0735585160,5.0019790885,68.0000000001,0,BOONE,BOONE
BOONE - 000071,50,0.8972588380,61.0136009867,68.0000000001,0,BOONE,BOONE
BOONE - 000072,45,0.1092447260,1.9664050677,18.0000000000,0,BOONE,BOONE
BOONE - 000072,50,0.8907552740,16.0335949324,18.0000000000,0,BOONE,BOONE
BOONE - 000073,47,1.0000000000,113.0000000000,113.0000000000,0,BOONE,BOONE
BOONE - 000074,44,0.0040733208,0.6761712460,165.9999999999,0,BOONE,BOONE
BOONE - 000074,47,0.9959266792,165.3238287539,165.9999999999,0,BOONE,BOONE
BOONE - 000075,44,1.0000000000,81.0000000000,81.0000000000,0,BOONE,BOONE
BUCHANAN - 000002,11,1.0000000000,79.0000000004,79.0000000004,0,BUCHANAN,BUCHANAN
BUCHANAN - 000003,11,1.0000000000,55.0000000002,55.0000000002,0,BUCHANAN,BUCHANAN
BUCHANAN - 000004,10,1.0000000000,35.9999999999,35.9999999999,0,BUCHANAN,BUCHANAN
BUCHANAN - 000005,10,1.0000000000,30.0000000001,30.0000000001,0,BUCHANAN,BUCHANAN
BUCHANAN - 000006,10,0.5510204082,27.0000000000,49.0000000002,0,BUCHANAN,BUCHANAN
BUCHANAN - 000006,11,0.4489587287,21.9989777052,49.0000000002,0,BUCHANAN,BUCHANAN
BUCHANAN - 000006,13,0.0000208632,0.0010222950,49.0000000002,0,BUCHANAN,BUCHANAN
BUCHANAN - 000007,10,0.8478260870,39.0000000000,46.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000007,11,0.1521739130,7.0000000000,46.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000008,11,1.0000000000,58.9999999999,58.9999999999,0,BUCHANAN,BUCHANAN
BUCHANAN - 000009,11,0.9996455453,67.9758970823,67.9999999999,0,BUCHANAN,BUCHANAN
BUCHANAN - 000009,13,0.0003544547,0.0241029176,67.9999999999,0,BUCHANAN,BUCHANAN
BUCHANAN - 000010,11,0.9750000000,39.0000000001,40.0000000001,0,BUCHANAN,BUCHANAN
BUCHANAN - 000010,13,0.0250000000,1.0000000000,40.0000000001,0,BUCHANAN,BUCHANAN
BUCHANAN - 000011,11,0.9988927760,45.9490676945,45.9999999999,0,BUCHANAN,BUCHANAN
BUCHANAN - 000011,13,0.0011072240,0.0509323054,45.9999999999,0,BUCHANAN,BUCHANAN
BUCHANAN - 000012,10,0.7151256278,20.0235175781,27.9999999998,0,BUCHANAN,BUCHANAN
BUCHANAN - 000012,11,0.2848743722,7.9764824217,27.9999999998,0,BUCHANAN,BUCHANAN
BUCHANAN - 000013,11,0.9999293766,39.9971750622,40.0000000001,0,BUCHANAN,BUCHANAN
BUCHANAN - 000013,13,0.0000706234,0.0028249379,40.0000000001,0,BUCHANAN,BUCHANAN
BUCHANAN - 000014,13,1.0000000000,62.9999999998,62.9999999998,0,BUCHANAN,BUCHANAN
BUCHANAN - 000015,13,1.0000000000,65.9999999999,65.9999999999,0,BUCHANAN,BUCHANAN
BUCHANAN - 000016,11,0.9783336541,28.3716759680,29.0000000001,0,BUCHANAN,BUCHANAN
BUCHANAN - 000016,13,0.0216663459,0.6283240321,29.0000000001,0,BUCHANAN,BUCHANAN
BUCHANAN - 000017,11,0.9580385824,39.2795818774,41.0000000000,0,BUCHANAN,BUCHANAN
