precinct_key,district_num,area_weight
CLAY - 000040,15,1.000000
CLAY - 000041,15,1.000000
CLAY - 000042,15,1.000000
CLAY - 000043,15,0.959524
CLAY - 000043,18,0.040476
CLAY - 000044,15,1.000000
CLAY - 000045,18,1.000000
CLAY - 000046,18,1.000000
CLAY - 000047,18,1.000000
CLAY - 000048,18,1.000000
CLAY - 000049,15,0.757143
CLAY - 000049,18,0.242857
CLAY - 000050,15,1.000000
CLAY - 000051,15,1.000000
CLAY - 000052,8,1.000000
CLAY - 000053,39,1.000000
CLAY - 000054,8,0.585714
CLAY - 000054,39,0.414286
CLAY - 000055,38,1.000000
CLAY - 000056,38,1.000000
CLAY - 000057,38,1.000000
CLAY - 000058,38,1.000000
CLAY - 000059,38,1.000000
CLAY - 000060,38,0.873810
CLAY - 000060,17,0.126190
CLAY - 000061,38,1.000000
CLAY - 000062,17,1.000000
CLAY - 000063,38,0.969048
CLAY - 000063,17,0.030952
CLAY - 000064,38,1.000000
CLAY - 000065,39,0.969048
CLAY - 000065,20,0.011905
CLAY - 000065,38,0.019048
CLAY - 000066,39,1.000000
CLAY - 000067,8,1.000000
CLAY - 000068,8,1.000000
CLAY - 000069,8,1.000000
CLAY - 000070,39,0.950000
CLAY - 000070,8,0.050000
CLINTON - 000002,8,1.000000
CLINTON - 000003,8,1.000000
CLINTON - 000004,8,0.492857
CLINTON - 000004,9,0.507143
CLINTON - 000005,8,1.000000
CLINTON - 000006,8,0.909524
CLINTON - 000006,9,0.090476
CLINTON - 000007,9,1.000000
CLINTON - 000008,9,0.809524
CLINTON - 000008,8,0.190476
CLINTON - 000009,9,1.000000
CLINTON - 000010,9,1.000000
COLE - 000002,59,1.000000
COLE - 000003,59,0.907143
COLE - 000003,60,0.092857
COLE - 000004,59,1.000000
COLE - 000005,59,1.000000
COLE - 000006,59,0.833333
COLE - 000006,60,0.161905
COLE - 000006,49,0.004762
COLE - 000007,59,0.973810
COLE - 000007,60,0.026190
COLE - 000008,60,1.000000
COLE - 000009,60,1.000000
COLE - 000010,60,1.000000
COLE - 000011,60,0.980952
COLE - 000011,49,0.019048
COLE - 000012,60,1.000000
COLE - 000013,60,1.000000
COLE - 000014,60,1.000000
COLE - 000015,60,1.000000
COLE - 000016,60,0.995238
COLE - 000016,49,0.004762
COLE - 000017,60,1.000000
COLE - 000018,60,1.000000
COLE - 000019,60,1.000000
COLE - 000020,60,0.954762
COLE - 000020,59,0.045238
COLE - 000021,60,1.000000
COLE - 000022,60,1.000000
COLE - 000023,60,1.000000
COLE - 000024,60,1.000000
COLE - 000025,60,1.000000
COLE - 000026,59,0.771429
COLE - 000026,60,0.228571
COLE - 000027,60,1.000000
COLE - 000028,60,1.000000
COLE - 000029,60,1.000000
COLE - 000030,60,1.000000
COLE - 000031,60,0.966667
COLE - 000031,59,0.033333
COLE - 000032,60,1.000000
COLE - 000033,59,0.526190
COLE - 000033,60,0.469048
COLE - 000033,49,0.004762
COLE - 000034,59,1.000000
COLE - 000035,59,1.000000
COLE - 000036,59,1.000000
COLE - 000037,59,1.000000
COLE - 000038,59,1.000000
COLE - 000039,59,1.000000
COLE - 000040,59,1.000000
COOPER - 000002,48,1.000000
COOPER - 000003,48,1.000000
COOPER - 000004,48,1.000000
COOPER - 000005,48,1.000000
COOPER - 000006,48,1.000000
COOPER - 000007,48,1.000000
COOPER - 000008,48,1.000000
COOPER - 000009,48,1.000000
COOPER - 000010,48,1.000000
COOPER - 000011,48,1.000000
COOPER - 000012,48,1.000000
COOPER - 000013,48,1.000000
COOPER - 000014,48,1.000000
COOPER - 000015,48,1.000000
COOPER - 000016,48,1.000000
COOPER - 000017,58,0.854762
COOPER - 000017,48,0.145238
