block_geoid20,blk2020gj,precinct_key,district_num,is_kansas_city,election_county,election_county_aliases
290950046002015,G29009500046002015,JACKSON - 000437,24,1,KANSAS CITY,KANSAS CITY|JACKSON
290950051001012,G29009500051001012,JACKSON - K16439,24,0,JACKSON,JACKSON|KANSAS CITY
290950071003008,G29009500071003008,JACKSON - 000440,24,1,KANSAS CITY,KANSAS CITY|JACKSON
290950138012020,G29009500138012020,JACKSON - 000539,34,0,JACKSON,JACKSON|KANSAS CITY
290950167003018,G29009500167003018,JACKSON - 000427,24,1,KANSAS CITY,KANSAS CITY|JACKSON
290950160001034,G29009500160001034,JACKSON - 000308,23,1,KANSAS CITY,KANSAS CITY|JACKSON
290950141281013,G29009500141281013,JACKSON - 000573,33,0,JACKSON,JACKSON|KANSAS CITY
290950114091003,G29009500114091003,JACKSON - 000072,20,0,JACKSON,JACKSON|KANSAS CITY
290950177001049,G29009500177001049,JACKSON - FO1601,20,0,JACKSON,JACKSON|KANSAS CITY
290950136125004,G29009500136125004,JACKSON - 000506,35,0,JACKSON,JACKSON|KANSAS CITY
290950115012005,G29009500115012005,JACKSON - 000043,21,0,JACKSON,JACKSON|KANSAS CITY
290950175001025,G29009500175001025,JACKSON - 000261,27,1,KANSAS CITY,KANSAS CITY|JACKSON
290950114081002,G29009500114081002,JACKSON - 000071,21,0,JACKSON,JACKSON|KANSAS CITY
290950055001034,G29009500055001034,JACKSON - 000423,22,1,KANSAS CITY,KANSAS CITY|JACKSON
290950143002022,G29009500143002022,JACKSON - 000362,35,1,KANSAS CITY,KANSAS CITY|JACKSON
290950154011000,G29009500154011000,JACKSON - 000177,19,1,KANSAS CITY,KANSAS CITY|JACKSON
290950121005005,G29009500121005005,JACKSON - 000047,21,0,JACKSON,JACKSON|KANSAS CITY
290950139041018,G29009500139041018,JACKSON - 000544,30,0,JACKSON,JACKSON|KANSAS CITY
290950147023014,G29009500147023014,JACKSON - 000100,29,0,JACKSON,JACKSON|KANSAS CITY
290950060001020,G29009500060001020,JACKSON - 000461,22,1,KANSAS CITY,KANSAS CITY|JACKSON
290950088003019,G29009500088003019,JACKSON - 000267,27,1,KANSAS CITY,KANSAS CITY|JACKSON
290950102041006,G29009500102041006,JACKSON - 000322,37,1,KANSAS CITY,KANSAS CITY|JACKSON
290950089002020,G29009500089002020,JACKSON - 000270,26,1,KANSAS CITY,KANSAS CITY|JACKSON
290950130032003,G29009500130032003,JACKSON - 000315,37,1,KANSAS CITY,KANSAS CITY|JACKSON
290950130034006,G29009500130034006,JACKSON - 000314,37,1,KANSAS CITY,KANSAS CITY|JACKSON
290950141213007,G29009500141213007,JACKSON - 000596,33,0,JACKSON,JACKSON|KANSAS CITY
290950138032019,G29009500138032019,JACKSON - 000543,34,0,JACKSON,JACKSON|KANSAS CITY
290950127021021,G29009500127021021,JACKSON - BR1613,28,0,JACKSON,JACKSON|KANSAS CITY
290950144002007,G29009500144002007,JACKSON - 000369,35,1,KANSAS CITY,KANSAS CITY|JACKSON
290950160002015,G29009500160002015,JACKSON - 000207,23,1,KANSAS CITY,KANSAS CITY|JACKSON
290950164001000,G29009500164001000,JACKSON - 000205,23,1,KANSAS CITY,KANSAS CITY|JACKSON
290950071004010,G29009500071004010,JACKSON - K16513,24,1,KANSAS CITY,KANSAS CITY|JACKSON
290950193022044,G29009500193022044,JACKSON - SB1634,33,0,JACKSON,JACKSON|KANSAS CITY
290950141272034,G29009500141272034,JACKSON - 000586,31,0,JACKSON,JACKSON|KANSAS CITY
290950092003007,G29009500092003007,JACKSON - 000488,25,1,KANSAS CITY,KANSAS CITY|JACKSON
290950088003041,G29009500088003041,JACKSON - 000268,27,1,KANSAS CITY,KANSAS CITY|JACKSON
290950141261005,G29009500141261005,JACKSON - 000591,31,0,JACKSON,JACKSON|KANSAS CITY
290950148041004,G29009500148041004,JACKSON - 000138,20,0,JACKSON,JACKSON|KANSAS CITY
290950088003024,G29009500088003024,JACKSON - 000267,27,1,KANSAS CITY,KANSAS CITY|JACKSON
290950153002031,G29009500153002031,JACKSON - 000155,19,1,KANSAS CITY,KANSAS CITY|JACKSON
290950009003001,G29009500009003001,JACKSON - 000179,19,1,KANSAS CITY,KANSAS CITY|JACKSON
