precinct_key,district_num,area_weight,block_weight,precinct_block_weight,is_kansas_city,election_county,election_county_aliases
BARRY - 000019,7,1.0000000000,117.0000000000,117.0000000000,0,BARRY,BARRY
BARRY - 000020,7,1.0000000000,117.0000000000,117.0000000000,0,BARRY,BARRY
BARRY - 000021,7,1.0000000000,216.0000000000,216.0000000000,0,BARRY,BARRY
BARRY - 000022,7,1.0000000000,105.0000000000,105.0000000000,0,BARRY,BARRY
BARRY - 000023,7,1.0000000000,150.0000000000,150.0000000000,0,BARRY,BARRY
BARTON - 000004,4,1.0000000000,343.0000000000,343.0000000000,0,BARTON,BARTON
BARTON - 000008,4,1.0000000000,92.0000000000,92.0000000000,0,BARTON,BARTON
BARTON - 000010,4,1.0000000000,179.0000000000,179.0000000000,0,BARTON,BARTON
BARTON - 000011,4,1.0000000000,270.0000000000,270.0000000000,0,BARTON,BARTON
BARTON - 000015,4,1.0000000000,196.0000000000,196.0000000000,0,BARTON,BARTON
BARTON - 000016,4,1.0000000000,420.0000000000,420.0000000000,0,BARTON,BARTON
BARTON - 16-018,4,1.0000000000,136.0000000000,136.0000000000,0,BARTON,BARTON
BARTON - 16-021,4,1.0000000000,98.0000000000,98.0000000000,0,BARTON,BARTON
BATES - 002701,4,1.0000000000,94.0000000000,94.0000000000,0,BATES,BATES
BATES - 002703,4,1.0000000000,192.0000000000,192.0000000000,0,BATES,BATES
BATES - 002705,4,1.0000000000,162.0000000000,162.0000000000,0,BATES,BATES
BATES - 002722,4,1.0000000000,90.0000000000,90.0000000000,0,BATES,BATES
BATES - 002767,4,1.0000000000,84.0000000000,84.0000000000,0,BATES,BATES
BATES - 002801,4,1.0000000000,60.0000000000,60.0000000000,0,BATES,BATES
BATES - 002814,4,1.0000000000,198.0000000000,198.0000000000,0,BATES,BATES
BATES - 002825,4,1.0000000000,80.0000000000,80.0000000000,0,BATES,BATES
BATES - 002847,4,1.0000000000,84.0000000000,84.0000000000,0,BATES,BATES
BATES - 002849,4,1.0000000000,176.0000000000,176.0000000000,0,BATES,BATES
BATES - 002850,4,1.0000000000,83.0000000000,83.0000000000,0,BATES,BATES
BATES - 002868,4,1.0000000000,121.0000000000,121.0000000000,0,BATES,BATES
BATES - 002892,4,1.0000000000,242.0000000000,242.0000000000,0,BATES,BATES
BATES - 002904,4,1.0000000000,192.0000000000,192.0000000000,0,BATES,BATES
BATES - 002930,4,1.0000000000,91.0000000000,91.0000000000,0,BATES,BATES
BENTON - 000001,4,1.0000000000,315.0000000000,315.0000000000,0,BENTON,BENTON
BENTON - 000002,4,1.0000000000,267.0000000000,267.0000000000,0,BENTON,BENTON
BENTON - 000004,4,1.0000000000,133.0000000000,133.0000000000,0,BENTON,BENTON
BENTON - 000005,4,1.0000000000,294.0000000000,294.0000000000,0,BENTON,BENTON
BENTON - 000007,4,1.0000000000,230.0000000000,230.0000000000,0,BENTON,BENTON
BENTON - 000008,4,1.0000000000,218.0000000000,218.0000000000,0,BENTON,BENTON
BENTON - 000009,4,1.0000000000,209.0000000000,209.0000000000,0,BENTON,BENTON
BENTON - 0012-6,4,1.0000000000,317.0000000000,317.0000000000,0,BENTON,BENTON
BOLLINGER - 000003,8,1.0000000000,84.0000000000,84.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000005,8,1.0000000000,51.0000000000,51.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000006,8,1.0000000000,83.0000000000,83.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000007,8,1.0000000000,149.0000000000,149.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000009,8,1.0000000000,191.0000000000,191.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000010,8,1.0000000000,74.0000000000,74.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000011,8,1.0000000000,104.0000000000,104.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000012,8,1.0000000000,67.0000000000,67.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000015,8,1.0000000000,124.0000000000,124.0000000000,0,BOLLINGER,BOLLINGER
BOONE - 000007,5,1.0000000000,124.0000000000,124.0000000000,0,BOONE,BOONE
BOONE - 000008,5,1.0000000000,146.0000000000,146.0000000000,0,BOONE,BOONE
BOONE - 000009,5,1.0000000000,59.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 000010,5,1.0000000000,50.0000000000,50.0000000000,0,BOONE,BOONE
BOONE - 000011,5,1.0000000000,52.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 000012,5,1.0000000000,116.0000000000,116.0000000000,0,BOONE,BOONE
BOONE - 000015,5,1.0000000000,82.0000000000,82.0000000000,0,BOONE,BOONE
BOONE - 000016,5,1.0000000000,64.0000000000,64.0000000000,0,BOONE,BOONE
BOONE - 000017,3,0.0517241379,3.0000000000,58.0000000000,0,BOONE,BOONE
BOONE - 000017,5,0.9482758621,55.0000000000,58.0000000000,0,BOONE,BOONE
BOONE - 000018,5,1.0000000000,60.0000000000,60.0000000000,0,BOONE,BOONE
BOONE - 000019,5,1.0000000000,39.0000000000,39.0000000000,0,BOONE,BOONE
BOONE - 00001A,3,1.0000000000,84.0000000000,84.0000000000,0,BOONE,BOONE
BOONE - 00001B,3,1.0000000000,9.0000000000,9.0000000000,0,BOONE,BOONE
BOONE - 00001C,3,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00001D,3,1.0000000000,66.0000000000,66.0000000000,0,BOONE,BOONE
BOONE - 00001E,3,1.0000000000,18.0000000000,18.0000000000,0,BOONE,BOONE
BOONE - 00001F,3,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00001G,3,1.0000000000,34.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 00001I,3,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 000020,3,0.0416666667,2.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 000020,5,0.9583333333,46.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 000021,3,0.3947368421,15.0000000000,38.0000000000,0,BOONE,BOONE
BOONE - 000021,5,0.6052631579,23.0000000000,38.0000000000,0,BOONE,BOONE
BOONE - 000022,3,0.1136363636,5.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 000022,5,0.8863636364,39.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 000023,3,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 000024,3,1.0000000000,52.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 000025,3,1.0000000000,27.0000000000,27.0000000000,0,BOONE,BOONE
BOONE - 000026,3,1.0000000000,95.0000000000,95.0000000000,0,BOONE,BOONE
BOONE - 000027,3,1.0000000000,75.0000000000,75.0000000000,0,BOONE,BOONE
BOONE - 000028,3,1.0000000000,33.0000000000,33.0000000000,0,BOONE,BOONE
BOONE - 000029,3,1.0000000000,57.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 00002A,3,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 00002B,3,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 00002C,3,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 00002D,3,1.0000000000,35.0000000000,35.0000000000,0,BOONE,BOONE
BOONE - 00002F,3,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00002G,3,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00002H,3,1.0000000000,47.0000000000,47.0000000000,0,BOONE,BOONE
BOONE - 00002I,3,0.9807692308,51.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 00002I,5,0.0192307692,1.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 00002J,3,1.0000000000,40.0000000000,40.0000000000,0,BOONE,BOONE
BOONE - 00002K,3,0.4705882353,8.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 00002K,5,0.5294117647,9.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 000030,3,1.0000000000,96.0000000000,96.0000000000,0,BOONE,BOONE
BOONE - 000031,3,1.0000000000,68.0000000000,68.0000000000,0,BOONE,BOONE
BOONE - 000032,3,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 000033,3,1.0000000000,22.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 000034,3,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 000035,3,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 000036,3,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 000037,3,0.2857142857,4.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 000037,5,0.7142857143,10.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 000038,5,1.0000000000,46.0000000000,46.0000000000,0,BOONE,BOONE
BOONE - 000039,5,1.0000000000,59.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 00003A,3,0.9791666667,47.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 00003A,5,0.0208333333,1.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 00003B,3,0.9836065574,60.0000000000,61.0000000000,0,BOONE,BOONE
BOONE - 00003B,5,0.0163934426,1.0000000000,61.0000000000,0,BOONE,BOONE
BOONE - 00003C,3,1.0000000000,44.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 00003D,3,1.0000000000,59.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 00003E,3,1.0000000000,41.0000000000,41.0000000000,0,BOONE,BOONE
BOONE - 00003F,3,1.0000000000,41.0000000000,41.0000000000,0,BOONE,BOONE
BOONE - 000040,3,0.1081081081,4.0000000000,37.0000000000,0,BOONE,BOONE
BOONE - 000040,5,0.8918918919,33.0000000000,37.0000000000,0,BOONE,BOONE
BOONE - 000041,3,1.0000000000,45.0000000000,45.0000000000,0,BOONE,BOONE
BOONE - 000042,3,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 00004A,3,1.0000000000,18.0000000000,18.0000000000,0,BOONE,BOONE
BOONE - 00004B,3,0.2692307692,7.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00004B,5,0.7307692308,19.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00004C,3,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00004D,3,1.0000000000,13.0000000000,13.0000000000,0,BOONE,BOONE
BOONE - 00004E,3,1.0000000000,36.0000000000,36.0000000000,0,BOONE,BOONE
BOONE - 00004F,3,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 00004G,3,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00004H,3,1.0000000000,13.0000000000,13.0000000000,0,BOONE,BOONE
BOONE - 00004I,3,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 00004J,3,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00004K,3,0.9583333333,23.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 00004K,5,0.0416666667,1.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 00004L,3,0.9600000000,24.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 00004L,5,0.0400000000,1.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 00005A,3,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00005B,3,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 00005C,3,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00005D,3,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00005E,3,1.0000000000,32.0000000000,32.0000000000,0,BOONE,BOONE
BOONE - 00005F,3,1.0000000000,42.0000000000,42.0000000000,0,BOONE,BOONE
BOONE - 00005G,3,1.0000000000,4.0000000000,4.0000000000,0,BOONE,BOONE
BOONE - 00005H,3,1.0000000000,27.0000000000,27.0000000000,0,BOONE,BOONE
BOONE - 00005I,3,1.0000000000,19.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 00005J,3,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00005K,3,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 00005L,3,1.0000000000,7.0000000000,7.0000000000,0,BOONE,BOONE
BOONE - 00005M,3,1.0000000000,7.0000000000,7.0000000000,0,BOONE,BOONE
BOONE - 00006A,3,1.0000000000,30.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 00006B,3,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00006C,3,1.0000000000,30.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 00006D,3,1.0000000000,57.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 00006E,3,1.0000000000,17.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 00006F,3,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00006G,3,1.0000000000,35.0000000000,35.0000000000,0,BOONE,BOONE
BOONE - 00006H,3,1.0000000000,11.0000000000,11.0000000000,0,BOONE,BOONE
BOONE - 00006I,3,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 16-01J,3,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-01K,3,1.0000000000,19.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-01L,3,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-01M,3,1.0000000000,44.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 16-02L,3,1.0000000000,9.0000000000,9.0000000000,0,BOONE,BOONE
BOONE - 16-03G,3,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 16-03H,3,1.0000000000,39.0000000000,39.0000000000,0,BOONE,BOONE
BOONE - 16-03I,3,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-03J,3,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 16-03L,3,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 16-03M,3,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 16-03N,3,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-043,3,1.0000000000,34.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 16-044,3,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 16-045,3,0.1666666667,4.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-045,5,0.8333333333,20.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-04M,3,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 16-05N,3,1.0000000000,22.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 16-05P,3,1.0000000000,3.0000000000,3.0000000000,0,BOONE,BOONE
BOONE - 16-06J,3,1.0000000000,40.0000000000,40.0000000000,0,BOONE,BOONE
BOONE - 16-06K,3,1.0000000000,19.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-06L,3,1.0000000000,4.0000000000,4.0000000000,0,BOONE,BOONE
BOONE - 16-06M,3,1.0000000000,12.0000000000,12.0000000000,0,BOONE,BOONE
BUCHANAN - 000001,6,1.0000000000,99.0000000000,99.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000002,6,1.0000000000,277.0000000000,277.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000004,6,1.0000000000,121.0000000000,121.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000006,6,1.0000000000,358.0000000000,358.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000008,6,1.0000000000,142.0000000000,142.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000010,6,1.0000000000,194.0000000000,194.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000011,6,1.0000000000,276.0000000000,276.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000012,6,1.0000000000,193.0000000000,193.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000014,6,1.0000000000,118.0000000000,118.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000016,6,1.0000000000,476.0000000000,476.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000018,6,1.0000000000,118.0000000000,118.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000020,6,1.0000000000,53.0000000000,53.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000021,6,1.0000000000,111.0000000000,111.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000022,6,1.0000000000,104.0000000000,104.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000023,6,1.0000000000,80.0000000000,80.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000024,6,1.0000000000,101.0000000000,101.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000027,6,1.0000000000,93.0000000000,93.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000028,6,1.0000000000,85.0000000000,85.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000029,6,1.0000000000,66.0000000000,66.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000030,6,1.0000000000,181.0000000000,181.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000031,6,1.0000000000,111.0000000000,111.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000032,6,1.0000000000,181.0000000000,181.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000033,6,1.0000000000,144.0000000000,144.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000034,6,1.0000000000,279.0000000000,279.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000035,6,1.0000000000,71.0000000000,71.0000000000,0,BUCHANAN,BUCHANAN
BUTLER - 000002,8,1.0000000000,161.0000000000,161.0000000000,0,BUTLER,BUTLER
BUTLER - 000003,8,1.0000000000,81.0000000000,81.0000000000,0,BUTLER,BUTLER
BUTLER - 000004,8,1.0000000000,51.0000000000,51.0000000000,0,BUTLER,BUTLER
BUTLER - 000005,8,1.0000000000,77.0000000000,77.0000000000,0,BUTLER,BUTLER
BUTLER - 000006,8,1.0000000000,128.0000000000,128.0000000000,0,BUTLER,BUTLER
BUTLER - 000007,8,1.0000000000,74.0000000000,74.0000000000,0,BUTLER,BUTLER
BUTLER - 000008,8,1.0000000000,133.0000000000,133.0000000000,0,BUTLER,BUTLER
BUTLER - 000009,8,1.0000000000,91.0000000000,91.0000000000,0,BUTLER,BUTLER
BUTLER - 000010,8,1.0000000000,123.0000000000,123.0000000000,0,BUTLER,BUTLER
BUTLER - 000011,8,1.0000000000,58.0000000000,58.0000000000,0,BUTLER,BUTLER
BUTLER - 000012,8,1.0000000000,121.0000000000,121.0000000000,0,BUTLER,BUTLER
BUTLER - 000013,8,1.0000000000,22.0000000000,22.0000000000,0,BUTLER,BUTLER
BUTLER - 000014,8,1.0000000000,136.0000000000,136.0000000000,0,BUTLER,BUTLER
BUTLER - 000015,8,1.0000000000,51.0000000000,51.0000000000,0,BUTLER,BUTLER
BUTLER - 000016,8,1.0000000000,139.0000000000,139.0000000000,0,BUTLER,BUTLER
BUTLER - 000017,8,1.0000000000,185.0000000000,185.0000000000,0,BUTLER,BUTLER
BUTLER - 000018,8,1.0000000000,199.0000000000,199.0000000000,0,BUTLER,BUTLER
BUTLER - 000019,8,1.0000000000,101.0000000000,101.0000000000,0,BUTLER,BUTLER
BUTLER - 000020,8,1.0000000000,150.0000000000,150.0000000000,0,BUTLER,BUTLER
BUTLER - 000021,8,1.0000000000,147.0000000000,147.0000000000,0,BUTLER,BUTLER
BUTLER - 000022,8,1.0000000000,43.0000000000,43.0000000000,0,BUTLER,BUTLER
BUTLER - 000023,8,1.0000000000,135.0000000000,135.0000000000,0,BUTLER,BUTLER
BUTLER - 000024,8,1.0000000000,81.0000000000,81.0000000000,0,BUTLER,BUTLER
BUTLER - 000025,8,1.0000000000,61.0000000000,61.0000000000,0,BUTLER,BUTLER
BUTLER - 000026,8,1.0000000000,69.0000000000,69.0000000000,0,BUTLER,BUTLER
CALDWELL - 000277,6,1.0000000000,192.0000000000,192.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000280,6,1.0000000000,371.0000000000,371.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000281,6,1.0000000000,208.0000000000,208.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000284,6,1.0000000000,64.0000000000,64.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000353,6,1.0000000000,262.0000000000,262.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000356,6,1.0000000000,113.0000000000,113.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000357,6,1.0000000000,305.0000000000,305.0000000000,0,CALDWELL,CALDWELL
