precinct_key,district_num,area_weight,block_weight,precinct_block_weight,is_kansas_city,election_county,election_county_aliases
BARRY - 000013,29,1.0000000000,69.0000000000,69.0000000000,0,BARRY,BARRY
BARRY - 000014,29,1.0000000000,34.0000000000,34.0000000000,0,BARRY,BARRY
BARRY - 000015,29,1.0000000000,347.0000000000,347.0000000000,0,BARRY,BARRY
BARRY - 000016,29,1.0000000000,78.0000000000,78.0000000000,0,BARRY,BARRY
BARRY - 000017,29,1.0000000000,81.0000000000,81.0000000000,0,BARRY,BARRY
BARRY - 000018,29,1.0000000000,200.0000000000,200.0000000000,0,BARRY,BARRY
BARRY - 000019,29,1.0000000000,117.0000000000,117.0000000000,0,BARRY,BARRY
BARRY - 000020,29,1.0000000000,117.0000000000,117.0000000000,0,BARRY,BARRY
BARRY - 000021,29,1.0000000000,216.0000000000,216.0000000000,0,BARRY,BARRY
BARRY - 000022,29,1.0000000000,105.0000000000,105.0000000000,0,BARRY,BARRY
BARRY - 000023,29,1.0000000000,150.0000000000,150.0000000000,0,BARRY,BARRY
BARTON - 000004,20,1.0000000000,343.0000000000,343.0000000000,0,BARTON,BARTON
BARTON - 000008,20,1.0000000000,92.0000000000,92.0000000000,0,BARTON,BARTON
BARTON - 000010,20,1.0000000000,179.0000000000,179.0000000000,0,BARTON,BARTON
BARTON - 000011,20,1.0000000000,270.0000000000,270.0000000000,0,BARTON,BARTON
BARTON - 000015,20,1.0000000000,196.0000000000,196.0000000000,0,BARTON,BARTON
BARTON - 000016,20,1.0000000000,420.0000000000,420.0000000000,0,BARTON,BARTON
BARTON - 16-018,20,1.0000000000,136.0000000000,136.0000000000,0,BARTON,BARTON
BARTON - 16-021,20,1.0000000000,98.0000000000,98.0000000000,0,BARTON,BARTON
BATES - 002701,31,1.0000000000,94.0000000000,94.0000000000,0,BATES,BATES
BATES - 002703,31,1.0000000000,192.0000000000,192.0000000000,0,BATES,BATES
BATES - 002705,31,1.0000000000,162.0000000000,162.0000000000,0,BATES,BATES
BATES - 002722,31,1.0000000000,90.0000000000,90.0000000000,0,BATES,BATES
BATES - 002767,31,1.0000000000,84.0000000000,84.0000000000,0,BATES,BATES
BATES - 002801,31,1.0000000000,60.0000000000,60.0000000000,0,BATES,BATES
BATES - 002814,31,1.0000000000,198.0000000000,198.0000000000,0,BATES,BATES
BATES - 002825,31,1.0000000000,80.0000000000,80.0000000000,0,BATES,BATES
BATES - 002847,31,1.0000000000,84.0000000000,84.0000000000,0,BATES,BATES
BATES - 002849,31,1.0000000000,176.0000000000,176.0000000000,0,BATES,BATES
BATES - 002850,31,1.0000000000,83.0000000000,83.0000000000,0,BATES,BATES
BATES - 002868,31,1.0000000000,121.0000000000,121.0000000000,0,BATES,BATES
BATES - 002892,31,1.0000000000,242.0000000000,242.0000000000,0,BATES,BATES
BATES - 002904,31,1.0000000000,192.0000000000,192.0000000000,0,BATES,BATES
BATES - 002930,31,1.0000000000,91.0000000000,91.0000000000,0,BATES,BATES
BENTON - 000001,28,1.0000000000,315.0000000000,315.0000000000,0,BENTON,BENTON
BENTON - 000002,28,1.0000000000,267.0000000000,267.0000000000,0,BENTON,BENTON
BENTON - 000004,28,1.0000000000,133.0000000000,133.0000000000,0,BENTON,BENTON
BENTON - 000005,28,1.0000000000,294.0000000000,294.0000000000,0,BENTON,BENTON
BENTON - 000007,28,1.0000000000,230.0000000000,230.0000000000,0,BENTON,BENTON
BENTON - 000008,28,1.0000000000,218.0000000000,218.0000000000,0,BENTON,BENTON
BENTON - 000009,28,1.0000000000,209.0000000000,209.0000000000,0,BENTON,BENTON
BENTON - 0012-6,28,1.0000000000,317.0000000000,317.0000000000,0,BENTON,BENTON
BOLLINGER - 000003,27,1.0000000000,84.0000000000,84.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000005,27,1.0000000000,51.0000000000,51.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000006,27,1.0000000000,83.0000000000,83.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000007,27,1.0000000000,149.0000000000,149.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000009,27,1.0000000000,191.0000000000,191.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000010,27,1.0000000000,74.0000000000,74.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000011,27,1.0000000000,104.0000000000,104.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000012,27,1.0000000000,67.0000000000,67.0000000000,0,BOLLINGER,BOLLINGER
BOLLINGER - 000015,27,1.0000000000,124.0000000000,124.0000000000,0,BOLLINGER,BOLLINGER
BOONE - 000007,19,1.0000000000,124.0000000000,124.0000000000,0,BOONE,BOONE
BOONE - 000008,19,1.0000000000,146.0000000000,146.0000000000,0,BOONE,BOONE
BOONE - 000009,19,1.0000000000,59.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 000010,19,1.0000000000,50.0000000000,50.0000000000,0,BOONE,BOONE
BOONE - 000011,19,1.0000000000,52.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 000012,19,1.0000000000,116.0000000000,116.0000000000,0,BOONE,BOONE
BOONE - 000015,19,1.0000000000,82.0000000000,82.0000000000,0,BOONE,BOONE
BOONE - 000016,19,1.0000000000,64.0000000000,64.0000000000,0,BOONE,BOONE
BOONE - 000017,19,1.0000000000,58.0000000000,58.0000000000,0,BOONE,BOONE
BOONE - 000018,19,1.0000000000,60.0000000000,60.0000000000,0,BOONE,BOONE
BOONE - 000019,19,1.0000000000,39.0000000000,39.0000000000,0,BOONE,BOONE
BOONE - 00001A,19,1.0000000000,84.0000000000,84.0000000000,0,BOONE,BOONE
BOONE - 00001B,19,1.0000000000,9.0000000000,9.0000000000,0,BOONE,BOONE
BOONE - 00001C,19,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00001D,19,1.0000000000,66.0000000000,66.0000000000,0,BOONE,BOONE
BOONE - 00001E,19,1.0000000000,18.0000000000,18.0000000000,0,BOONE,BOONE
BOONE - 00001F,19,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00001G,19,1.0000000000,34.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 00001I,19,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 000020,19,1.0000000000,48.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 000021,19,1.0000000000,38.0000000000,38.0000000000,0,BOONE,BOONE
BOONE - 000022,19,1.0000000000,44.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 000023,19,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 000024,19,1.0000000000,52.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 000025,19,1.0000000000,27.0000000000,27.0000000000,0,BOONE,BOONE
BOONE - 000026,19,1.0000000000,95.0000000000,95.0000000000,0,BOONE,BOONE
BOONE - 000027,19,1.0000000000,75.0000000000,75.0000000000,0,BOONE,BOONE
BOONE - 000028,19,1.0000000000,33.0000000000,33.0000000000,0,BOONE,BOONE
BOONE - 000029,19,1.0000000000,57.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 00002A,19,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 00002B,19,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 00002C,19,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 00002D,19,1.0000000000,35.0000000000,35.0000000000,0,BOONE,BOONE
BOONE - 00002F,19,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00002G,19,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00002H,19,1.0000000000,47.0000000000,47.0000000000,0,BOONE,BOONE
BOONE - 00002I,19,1.0000000000,52.0000000000,52.0000000000,0,BOONE,BOONE
BOONE - 00002J,19,1.0000000000,40.0000000000,40.0000000000,0,BOONE,BOONE
BOONE - 00002K,19,1.0000000000,17.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 000030,19,1.0000000000,96.0000000000,96.0000000000,0,BOONE,BOONE
BOONE - 000031,19,1.0000000000,68.0000000000,68.0000000000,0,BOONE,BOONE
BOONE - 000032,19,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 000033,19,1.0000000000,22.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 000034,19,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 000035,19,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 000036,19,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 000037,19,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 000038,19,1.0000000000,46.0000000000,46.0000000000,0,BOONE,BOONE
BOONE - 000039,19,1.0000000000,59.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 00003A,19,1.0000000000,48.0000000000,48.0000000000,0,BOONE,BOONE
BOONE - 00003B,19,1.0000000000,61.0000000000,61.0000000000,0,BOONE,BOONE
BOONE - 00003C,19,1.0000000000,44.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 00003D,19,1.0000000000,59.0000000000,59.0000000000,0,BOONE,BOONE
BOONE - 00003E,19,1.0000000000,41.0000000000,41.0000000000,0,BOONE,BOONE
BOONE - 00003F,19,1.0000000000,41.0000000000,41.0000000000,0,BOONE,BOONE
BOONE - 000040,19,1.0000000000,37.0000000000,37.0000000000,0,BOONE,BOONE
BOONE - 000041,19,1.0000000000,45.0000000000,45.0000000000,0,BOONE,BOONE
BOONE - 000042,19,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 00004A,19,1.0000000000,18.0000000000,18.0000000000,0,BOONE,BOONE
BOONE - 00004B,19,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00004C,19,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00004D,19,1.0000000000,13.0000000000,13.0000000000,0,BOONE,BOONE
BOONE - 00004E,19,1.0000000000,36.0000000000,36.0000000000,0,BOONE,BOONE
BOONE - 00004F,19,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 00004G,19,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00004H,19,1.0000000000,13.0000000000,13.0000000000,0,BOONE,BOONE
BOONE - 00004I,19,1.0000000000,16.0000000000,16.0000000000,0,BOONE,BOONE
BOONE - 00004J,19,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00004K,19,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 00004L,19,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 00005A,19,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00005B,19,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 00005C,19,1.0000000000,21.0000000000,21.0000000000,0,BOONE,BOONE
BOONE - 00005D,19,1.0000000000,26.0000000000,26.0000000000,0,BOONE,BOONE
BOONE - 00005E,19,1.0000000000,32.0000000000,32.0000000000,0,BOONE,BOONE
BOONE - 00005F,19,1.0000000000,42.0000000000,42.0000000000,0,BOONE,BOONE
BOONE - 00005G,19,1.0000000000,4.0000000000,4.0000000000,0,BOONE,BOONE
BOONE - 00005H,19,1.0000000000,27.0000000000,27.0000000000,0,BOONE,BOONE
BOONE - 00005I,19,1.0000000000,19.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 00005J,19,1.0000000000,28.0000000000,28.0000000000,0,BOONE,BOONE
BOONE - 00005K,19,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 00005L,19,1.0000000000,7.0000000000,7.0000000000,0,BOONE,BOONE
BOONE - 00005M,19,1.0000000000,7.0000000000,7.0000000000,0,BOONE,BOONE
BOONE - 00006A,19,1.0000000000,30.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 00006B,19,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00006C,19,1.0000000000,30.0000000000,30.0000000000,0,BOONE,BOONE
BOONE - 00006D,19,1.0000000000,57.0000000000,57.0000000000,0,BOONE,BOONE
BOONE - 00006E,19,1.0000000000,17.0000000000,17.0000000000,0,BOONE,BOONE
BOONE - 00006F,19,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 00006G,19,1.0000000000,35.0000000000,35.0000000000,0,BOONE,BOONE
BOONE - 00006H,19,1.0000000000,11.0000000000,11.0000000000,0,BOONE,BOONE
BOONE - 00006I,19,1.0000000000,15.0000000000,15.0000000000,0,BOONE,BOONE
BOONE - 16-01J,19,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-01K,19,1.0000000000,19.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-01L,19,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-01M,19,1.0000000000,44.0000000000,44.0000000000,0,BOONE,BOONE
BOONE - 16-02L,19,1.0000000000,9.0000000000,9.0000000000,0,BOONE,BOONE
BOONE - 16-03G,19,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 16-03H,19,1.0000000000,39.0000000000,39.0000000000,0,BOONE,BOONE
BOONE - 16-03I,19,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-03J,19,1.0000000000,20.0000000000,20.0000000000,0,BOONE,BOONE
BOONE - 16-03L,19,1.0000000000,10.0000000000,10.0000000000,0,BOONE,BOONE
BOONE - 16-03M,19,1.0000000000,23.0000000000,23.0000000000,0,BOONE,BOONE
BOONE - 16-03N,19,1.0000000000,6.0000000000,6.0000000000,0,BOONE,BOONE
BOONE - 16-043,19,1.0000000000,34.0000000000,34.0000000000,0,BOONE,BOONE
BOONE - 16-044,19,1.0000000000,14.0000000000,14.0000000000,0,BOONE,BOONE
BOONE - 16-045,19,1.0000000000,24.0000000000,24.0000000000,0,BOONE,BOONE
BOONE - 16-04M,19,1.0000000000,25.0000000000,25.0000000000,0,BOONE,BOONE
BOONE - 16-05N,19,1.0000000000,22.0000000000,22.0000000000,0,BOONE,BOONE
BOONE - 16-05P,19,1.0000000000,3.0000000000,3.0000000000,0,BOONE,BOONE
BOONE - 16-06J,19,1.0000000000,40.0000000000,40.0000000000,0,BOONE,BOONE
BOONE - 16-06K,19,1.0000000000,19.0000000000,19.0000000000,0,BOONE,BOONE
BOONE - 16-06L,19,1.0000000000,4.0000000000,4.0000000000,0,BOONE,BOONE
BOONE - 16-06M,19,1.0000000000,12.0000000000,12.0000000000,0,BOONE,BOONE
BUCHANAN - 000001,34,1.0000000000,99.0000000000,99.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000002,34,1.0000000000,277.0000000000,277.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000004,34,1.0000000000,121.0000000000,121.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000006,34,1.0000000000,358.0000000000,358.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000008,34,1.0000000000,142.0000000000,142.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000010,34,1.0000000000,194.0000000000,194.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000011,34,1.0000000000,276.0000000000,276.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000012,34,1.0000000000,193.0000000000,193.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000014,34,1.0000000000,118.0000000000,118.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000016,34,1.0000000000,476.0000000000,476.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000018,34,1.0000000000,118.0000000000,118.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000020,34,1.0000000000,53.0000000000,53.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000021,34,1.0000000000,111.0000000000,111.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000022,34,1.0000000000,104.0000000000,104.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000023,34,1.0000000000,80.0000000000,80.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000024,34,1.0000000000,101.0000000000,101.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000027,12,1.0000000000,93.0000000000,93.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000028,34,1.0000000000,85.0000000000,85.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000029,12,0.2727272727,18.0000000000,66.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000029,34,0.7272727273,48.0000000000,66.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000030,12,0.5745856354,104.0000000000,181.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000030,34,0.4254143646,77.0000000000,181.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000031,12,1.0000000000,111.0000000000,111.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000032,12,1.0000000000,181.0000000000,181.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000033,34,1.0000000000,144.0000000000,144.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000034,12,0.7849462366,219.0000000000,279.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000034,34,0.2150537634,60.0000000000,279.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000035,12,0.6619718310,47.0000000000,71.0000000000,0,BUCHANAN,BUCHANAN
BUCHANAN - 000035,34,0.3380281690,24.0000000000,71.0000000000,0,BUCHANAN,BUCHANAN
BUTLER - 000002,25,1.0000000000,161.0000000000,161.0000000000,0,BUTLER,BUTLER
BUTLER - 000003,25,1.0000000000,81.0000000000,81.0000000000,0,BUTLER,BUTLER
BUTLER - 000004,25,1.0000000000,51.0000000000,51.0000000000,0,BUTLER,BUTLER
BUTLER - 000005,25,1.0000000000,77.0000000000,77.0000000000,0,BUTLER,BUTLER
BUTLER - 000006,25,1.0000000000,128.0000000000,128.0000000000,0,BUTLER,BUTLER
BUTLER - 000007,25,1.0000000000,74.0000000000,74.0000000000,0,BUTLER,BUTLER
BUTLER - 000008,25,1.0000000000,133.0000000000,133.0000000000,0,BUTLER,BUTLER
BUTLER - 000009,25,1.0000000000,91.0000000000,91.0000000000,0,BUTLER,BUTLER
BUTLER - 000010,25,1.0000000000,123.0000000000,123.0000000000,0,BUTLER,BUTLER
BUTLER - 000011,25,1.0000000000,58.0000000000,58.0000000000,0,BUTLER,BUTLER
BUTLER - 000012,25,1.0000000000,121.0000000000,121.0000000000,0,BUTLER,BUTLER
BUTLER - 000013,25,1.0000000000,22.0000000000,22.0000000000,0,BUTLER,BUTLER
BUTLER - 000014,25,1.0000000000,136.0000000000,136.0000000000,0,BUTLER,BUTLER
BUTLER - 000015,25,1.0000000000,51.0000000000,51.0000000000,0,BUTLER,BUTLER
BUTLER - 000016,25,1.0000000000,139.0000000000,139.0000000000,0,BUTLER,BUTLER
BUTLER - 000017,25,1.0000000000,185.0000000000,185.0000000000,0,BUTLER,BUTLER
BUTLER - 000018,25,1.0000000000,199.0000000000,199.0000000000,0,BUTLER,BUTLER
BUTLER - 000019,25,1.0000000000,101.0000000000,101.0000000000,0,BUTLER,BUTLER
BUTLER - 000020,25,1.0000000000,150.0000000000,150.0000000000,0,BUTLER,BUTLER
BUTLER - 000021,25,1.0000000000,147.0000000000,147.0000000000,0,BUTLER,BUTLER
BUTLER - 000022,25,1.0000000000,43.0000000000,43.0000000000,0,BUTLER,BUTLER
BUTLER - 000023,25,1.0000000000,135.0000000000,135.0000000000,0,BUTLER,BUTLER
BUTLER - 000024,25,1.0000000000,81.0000000000,81.0000000000,0,BUTLER,BUTLER
BUTLER - 000025,25,1.0000000000,61.0000000000,61.0000000000,0,BUTLER,BUTLER
BUTLER - 000026,25,1.0000000000,69.0000000000,69.0000000000,0,BUTLER,BUTLER
CALDWELL - 000277,12,1.0000000000,192.0000000000,192.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000280,12,1.0000000000,371.0000000000,371.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000281,12,1.0000000000,208.0000000000,208.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000284,12,1.0000000000,64.0000000000,64.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000353,12,1.0000000000,262.0000000000,262.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000356,12,1.0000000000,113.0000000000,113.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000357,12,1.0000000000,305.0000000000,305.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000358,12,1.0000000000,192.0000000000,192.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000389,12,1.0000000000,141.0000000000,141.0000000000,0,CALDWELL,CALDWELL
CALDWELL - 000390,12,1.0000000000,216.0000000000,216.0000000000,0,CALDWELL,CALDWELL
CALLAWAY - 000826,10,1.0000000000,44.0000000000,44.0000000000,0,CALLAWAY,CALLAWAY
CALLAWAY - 000828,10,1.0000000000,64.0000000000,64.0000000000,0,CALLAWAY,CALLAWAY
CALLAWAY - 000839,10,1.0000000000,193.0000000000,193.0000000000,0,CALLAWAY,CALLAWAY
CALLAWAY - 000842,10,1.0000000000,110.0000000000,110.0000000000,0,CALLAWAY,CALLAWAY
CALLAWAY - 000998,10,1.0000000000,190.0000000000,190.0000000000,0,CALLAWAY,CALLAWAY
