county,precinct,office,district,party,candidate,votes
Adair,SOUTHWEST ONE/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",224
Adair,SOUTHEAST TWO/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",458
Adair,SOUTHEAST THREE/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",391
Adair,NORTHEAST FOUR/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",386
Adair,NORTHEAST FIVE/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",256
Adair,NORTHEAST SIX/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",317
Adair,TSU/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",281
Adair,RURAL BENTON/BENTON,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",359
Adair,NOVINGER,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",179
Adair,BRASHEAR,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",143
Adair,ABSENTEE,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",501
Adair,FEDERAL,President,,DEM,"Hillary Rodham Clinton, Timothy Michael Kaine",5
Adair,SOUTHWEST ONE/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",356
Adair,SOUTHEAST TWO/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",664
Adair,SOUTHEAST THREE/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",233
Adair,NORTHEAST FOUR/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",400
Adair,NORTHEAST FIVE/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",435
Adair,NORTHEAST SIX/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",556
Adair,TSU/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",95
Adair,RURAL BENTON/BENTON,President,,REP,"Donald J. Trump, Michael R. Pence",1110
Adair,NOVINGER,President,,REP,"Donald J. Trump, Michael R. Pence",724
Adair,BRASHEAR,President,,REP,"Donald J. Trump, Michael R. Pence",638
Adair,ABSENTEE,President,,REP,"Donald J. Trump, Michael R. Pence",816
Adair,FEDERAL,President,,REP,"Donald J. Trump, Michael R. Pence",3
Adair,SOUTHWEST ONE/BENTON,President,,LBT,"Gary Johnson, Bill Weld",43
Adair,SOUTHEAST TWO/BENTON,President,,LBT,"Gary Johnson, Bill Weld",57
Adair,SOUTHEAST THREE/BENTON,President,,LBT,"Gary Johnson, Bill Weld",33
Adair,NORTHEAST FOUR/BENTON,President,,LBT,"Gary Johnson, Bill Weld",48
Adair,NORTHEAST FIVE/BENTON,President,,LBT,"Gary Johnson, Bill Weld",32
Adair,NORTHEAST SIX/BENTON,President,,LBT,"Gary Johnson, Bill Weld",41
Adair,TSU/BENTON,President,,LBT,"Gary Johnson, Bill Weld",35
Adair,RURAL BENTON/BENTON,President,,LBT,"Gary Johnson, Bill Weld",54
Adair,NOVINGER,President,,LBT,"Gary Johnson, Bill Weld",23
Adair,BRASHEAR,President,,LBT,"Gary Johnson, Bill Weld",27
Adair,ABSENTEE,President,,LBT,"Gary Johnson, Bill Weld",33
Adair,SOUTHWEST ONE/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",1
Adair,SOUTHEAST TWO/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",13
Adair,SOUTHEAST THREE/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",0
Adair,NORTHEAST FOUR/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",2
Adair,NORTHEAST FIVE/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",4
Adair,NORTHEAST SIX/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",6
Adair,TSU/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",2
Adair,RURAL BENTON/BENTON,President,,CON,"Darrell L. Castle, Scott N. Bradley",7
Adair,NOVINGER,President,,CON,"Darrell L. Castle, Scott N. Bradley",4
Adair,BRASHEAR,President,,CON,"Darrell L. Castle, Scott N. Bradley",3
Adair,ABSENTEE,President,,CON,"Darrell L. Castle, Scott N. Bradley",8
Adair,SOUTHWEST ONE/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",8
Adair,SOUTHEAST TWO/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",15
Adair,SOUTHEAST THREE/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",22
Adair,NORTHEAST FOUR/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",29
Adair,NORTHEAST FIVE/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",11
Adair,NORTHEAST SIX/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",8
Adair,TSU/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",17
Adair,RURAL BENTON/BENTON,President,,GTN,"Jill Stein, Ajamu Baraka",10
Adair,NOVINGER,President,,GTN,"Jill Stein, Ajamu Baraka",4
Adair,BRASHEAR,President,,GTN,"Jill Stein, Ajamu Baraka",13
Adair,ABSENTEE,President,,GTN,"Jill Stein, Ajamu Baraka",10
Adair,ABSENTEE,President,,WRITE-IN,"Marshall Schoenke, James Creighton Mitchell, Jr",0
Adair,ABSENTEE,President,,WRITE-IN,"Tom Hoefling, Steve Schulin",0
Adair,ABSENTEE,President,,WRITE-IN,"Laurence Kotlikoff, Edward Leamer",0
Adair,SOUTHWEST ONE/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",7
Adair,SOUTHEAST TWO/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",8
Adair,SOUTHEAST THREE/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",7
Adair,NORTHEAST FOUR/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",7
Adair,NORTHEAST FIVE/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",7
Adair,NORTHEAST SIX/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",14
Adair,TSU/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",4
Adair,RURAL BENTON/BENTON,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",5
Adair,NOVINGER,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",9
Adair,BRASHEAR,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",1
Adair,ABSENTEE,President,,WRITE-IN,"Evan McMullin, Nathan Johnson",4
Adair,ABSENTEE,President,,WRITE-IN,"Rocky"" Roque De La Fuente, Michael Steinberg""",0
Adair,SOUTHWEST ONE/BENTON,U.S. Senate,,DEM,Jason Kander,273
Adair,SOUTHEAST TWO/BENTON,U.S. Senate,,DEM,Jason Kander,517
Adair,SOUTHEAST THREE/BENTON,U.S. Senate,,DEM,Jason Kander,428
Adair,NORTHEAST FOUR/BENTON,U.S. Senate,,DEM,Jason Kander,450
Adair,NORTHEAST FIVE/BENTON,U.S. Senate,,DEM,Jason Kander,311
Adair,NORTHEAST SIX/BENTON,U.S. Senate,,DEM,Jason Kander,383
Adair,TSU/BENTON,U.S. Senate,,DEM,Jason Kander,303
Adair,RURAL BENTON/BENTON,U.S. Senate,,DEM,Jason Kander,495
Adair,NOVINGER,U.S. Senate,,DEM,Jason Kander,257
Adair,BRASHEAR,U.S. Senate,,DEM,Jason Kander,238
Adair,ABSENTEE,U.S. Senate,,DEM,Jason Kander,543
Adair,SOUTHWEST ONE/BENTON,U.S. Senate,,REP,Roy Blunt,313
Adair,SOUTHEAST TWO/BENTON,U.S. Senate,,REP,Roy Blunt,668
Adair,SOUTHEAST THREE/BENTON,U.S. Senate,,REP,Roy Blunt,228
Adair,NORTHEAST FOUR/BENTON,U.S. Senate,,REP,Roy Blunt,381
Adair,NORTHEAST FIVE/BENTON,U.S. Senate,,REP,Roy Blunt,410
Adair,NORTHEAST SIX/BENTON,U.S. Senate,,REP,Roy Blunt,534
Adair,TSU/BENTON,U.S. Senate,,REP,Roy Blunt,117
Adair,RURAL BENTON/BENTON,U.S. Senate,,REP,Roy Blunt,1005
Adair,NOVINGER,U.S. Senate,,REP,Roy Blunt,621
Adair,BRASHEAR,U.S. Senate,,REP,Roy Blunt,551
Adair,ABSENTEE,U.S. Senate,,REP,Roy Blunt,774
Adair,FEDERAL,U.S. Senate,,REP,Roy Blunt,1
Adair,SOUTHWEST ONE/BENTON,U.S. Senate,,LBT,Jonathan Dine,26
